Date;Time;Importance;Event;Actual;Forecast;Previous
2010/03/01;04:00;bull1;"US Foreign Buying, T-bonds (Feb)";48.20B;;61.60B
2010/03/01;04:00;bull1;"Gasoline Inventories (Feb)";0.96M;;2.18M
2010/03/01;04:00;bull1;"Goods Orders Non Defense Ex Air (MoM) (Feb)";1.10%;;-2.90%
2010/03/01;04:00;bull1;"Government Payrolls (Feb)";-15.00K;;9.00K
2010/03/01;04:00;bull1;"House Price Index (YoY) (Feb)";-3.50%;;-2.70%
2010/03/01;04:00;bull2;"Housing Starts (MoM) (Feb)";-1.60%;;5.70%
2010/03/01;04:00;bull2;"ISM Manufacturing Employment (Feb)";54.60;;53.60
2010/03/01;04:00;bull1;"ISM Manufacturing New Orders Index (Feb)";57.10;;62.90
2010/03/01;04:00;bull1;"ISM Non-Manufacturing Business Activity (Feb)";53.00;;51.50
2010/03/01;04:00;bull2;"ISM Non-Manufacturing Employment (Feb)";46.00;;44.80
2010/03/01;04:00;bull1;"ISM Non-Manufacturing New Orders (Feb)";50.80;;51.40
2010/03/01;04:00;bull1;"ISM Non-Manufacturing Prices (Feb)";58.70;;59.50
2010/03/01;04:00;bull1;"Jobless Claims 4-Week Avg. (Feb)";484.75K;;476.08K
2010/03/01;04:00;bull3;"JOLTs Job Openings (Feb)";2.56M;;2.71M
2010/03/01;04:00;bull1;"KC Fed Composite Index (Feb)";5.00;;5.00
2010/03/01;04:00;bull1;"KC Fed Manufacturing Index (Feb)";16.00;;13.00
2010/03/01;04:00;bull1;"Manufacturing Production (MoM) (Feb)";-0.10%;;1.10%
2010/03/01;04:00;bull1;"Manufacturing Payrolls (Feb)";-7.00K;;-15.00K
2010/03/01;04:00;bull1;"MBA 30-Year Mortgage Rate (Feb)";4.97%;;5.05%
2010/03/01;04:00;bull1;"MBA Purchase Index (Feb)";211.20;;222.03
2010/03/01;04:00;bull1;"Michigan 5-Year Inflation Expectations (Feb)";2.70%;;2.80%
2010/03/01;04:00;bull2;"Michigan Consumer Expectations (Feb)";66.90;;70.10
2010/03/01;04:00;bull1;"Michigan Current Conditions (Feb)";81.80;;81.00
2010/03/01;04:00;bull1;"Midwest Manufacturing (Feb)";74.30;;74.50
2010/03/01;04:00;bull1;"House Price Index (Feb)";191.20;;192.40
2010/03/01;04:00;bull1;"Mortgage Market Index (Feb)";598.25;;554.80
2010/03/01;04:00;bull1;"Mortgage Refinance Index (Feb)";2,853.40;;2,519.42
2010/03/01;04:00;bull2;"New Home Sales (MoM) (Feb)";-2.60%;;-2.00%
2010/03/01;04:00;bull1;"ISM-New York Index (Feb)";410.10;;401.40
2010/03/01;04:00;bull1;"NFIB Small Business Optimism (Feb)";88.00;;89.30
2010/03/01;04:00;bull1;"Overall Net Capital Flow (Feb)";18.90B;;-4.30B
2010/03/01;04:00;bull1;"Pending Home Sales Index (Feb)";97.50;;93.30
2010/03/01;04:00;bull1;"Philly Fed Business Conditions (Feb)";35.80;;41.00
2010/03/01;04:00;bull1;"Philly Fed CAPEX Index (Feb)";24.90;;13.40
2010/03/01;04:00;bull2;"Philly Fed Employment (Feb)";3.20;;3.10
2010/03/01;04:00;bull1;"Philly Fed New Orders (Feb)";18.00;;4.30
2010/03/01;04:00;bull1;"Philly Fed Prices Paid (Feb)";26.00;;27.50
2010/03/01;04:00;bull2;"Private Nonfarm Payrolls (Feb)";-53.00K;;23.00K
2010/03/01;04:00;bull1;"Real Earnings (MoM) (Feb)";-0.10%;;0.50%
2010/03/01;04:00;bull1;"Real Personal Consumption (MoM) (Feb)";0.30%;;-0.20%
2010/03/01;04:00;bull1;"Redbook (YoY) (Feb)";1.80%;;1.05%
2010/03/01;04:00;bull1;"Redbook (MoM) (Feb)";1.63%;;-1.46%
2010/03/01;04:00;bull1;"Retail Control (MoM) (Feb)";0.80%;;0.20%
2010/03/01;04:00;bull1;"Retail Sales Ex Gas/Autos (MoM) (Feb)";0.80%;;-0.10%
2010/03/01;04:00;bull1;"Richmond Manufacturing Shipments (Feb)";11.00;;13.00
2010/03/01;04:00;bull1;"Richmond Services Index (Feb)";-14.00;;-10.00
2010/03/01;04:00;bull1;"S&P/CS HPI Composite - 20 s.a. (MoM) (Feb)";0.00%;;0.50%
2010/03/01;04:00;bull1;"S&P/CS HPI Composite - 20 n.s.a. (MoM) (Feb)";-0.90%;;-0.40%
2010/03/01;04:00;bull1;"Texas Services Sector Outlook (Feb)";0.00;;3.20
2010/03/01;04:00;bull1;"TIC Net Long-Term Transactions including Swaps (Feb)";43.30B;;-1.10B
2010/03/01;08:30;bull2;"Core PCE Price Index (MoM)";0.0%;0.1%;0.1%
2010/03/01;10:00;bull1;"Construction Spending (MoM)";-0.6%;-0.5%;-1.2%
2010/03/01;10:00;bull3;"ISM Manufacturing PMI";56.5;58.0;58.4
2010/03/01;10:00;bull1;"ISM Manufacturing Prices";67.0;68.5;70.0
2010/03/02;15:30;bull1;"Total Vehicle Sales";10.40M;10.60M;10.78M
2010/03/02;17:00;bull1;"Bloomberg Consumer Confidence";25.5;;25
2010/03/03;07:00;bull1;"MBA Mortgage Applications (WoW)";14.6%;;-8.5%
2010/03/03;07:30;bull1;"Challenger Job Cuts (YoY)";-77.4%;;-70.4%
2010/03/03;10:00;bull3;"ISM Non-Manufacturing PMI";53.0;51.0;50.5
2010/03/03;10:30;bull3;"Crude Oil Inventories";4.100M;;3.000M
2010/03/03;14:00;bull2;"Beige Book";;;
2010/03/04;08:30;bull2;"Nonfarm Productivity (QoQ)";6.9%;6.2%;6.2%
2010/03/04;08:30;bull2;"Unit Labor Costs (QoQ)";-5.9%;-4.4%;-4.4%
2010/03/04;10:30;bull1;"Natural Gas Storage";-116B;;-172B
2010/03/05;08:30;bull2;"Average Hourly Earnings (MoM)";0.1%;0.2%;0.3%
2010/03/05;08:30;bull1;"Average Weekly Hours";33.8;33.7;33.3
2010/03/05;08:30;bull1;"U6 Unemployment Rate (Feb)";17.00%;;16.70%
2010/03/05;08:30;bull3;"Unemployment Rate";9.7%;9.8%;9.7%
2010/03/05;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";456;;456
2010/03/05;15:30;bull2;"CFTC Crude Oil speculative net positions";91.4k;;85.4k
2010/03/05;15:30;bull2;"CFTC Gold speculative net positions";207.4K;;200.6K
2010/03/05;15:30;bull1;"CFTC Silver speculative net positions";31.1K;;27.8K
2010/03/09;10:00;bull1;"IBD/TIPP Economic Optimism";45.4;49.0;46.8
2010/03/09;17:00;bull1;"Bloomberg Consumer Confidence";25.5;;25.5
2010/03/10;07:00;bull1;"MBA Mortgage Applications (WoW)";0.5%;;14.6%
2010/03/10;10:30;bull3;"Crude Oil Inventories";1.400M;2.000M;4.100M
2010/03/10;14:00;bull2;"Federal Budget Balance";-220.9B;-200.0B;-42.6B
2010/03/11;10:30;bull1;"Natural Gas Storage";-111B;;-116B
2010/03/12;09:55;bull2;"Michigan Consumer Sentiment";72.5;74.0;73.6
2010/03/12;09:55;bull1;"Michigan Inflation Expectations";2.8%;;2.7%
2010/03/12;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";466;;456
2010/03/12;15:30;bull2;"CFTC Crude Oil speculative net positions";109.3k;;91.4k
2010/03/12;15:30;bull2;"CFTC Gold speculative net positions";208.2K;;207.4K
2010/03/12;15:30;bull1;"CFTC Silver speculative net positions";35.2K;;31.1K
2010/03/15;07:30;bull2;"NY Empire State Manufacturing Index";22.9;22.0;24.9
2010/03/15;08:00;bull2;"TIC Net Long-Term Transactions";19.1B;50.0B;63.3B
2010/03/15;08:15;bull2;"Industrial Production (MoM)";0.1%;0.0%;0.9%
2010/03/15;12:00;bull1;"NAHB Housing Market Index";15;17;17
2010/03/16;07:30;bull3;"Building Permits";0.610M;0.600M;0.620M
2010/03/16;09:00;bull2;"Treasury Secretary Geithner Speaks";;;
2010/03/16;13:15;bull3;"FOMC Statement";;;
2010/03/16;13:15;bull3;"Fed Interest Rate Decision";0.25%;0.25%;0.25%
2010/03/16;16:00;bull1;"Bloomberg Consumer Confidence";28.5;;25.5
2010/03/17;06:00;bull1;"MBA Mortgage Applications (WoW)";-1.9%;;0.5%
2010/03/17;07:30;bull2;"Core PPI (MoM)";0.1%;0.1%;0.3%
2010/03/17;07:30;bull3;"PPI (MoM)";-0.6%;-0.2%;1.4%
2010/03/17;09:30;bull3;"Crude Oil Inventories";1.000M;;1.400M
2010/03/17;13:00;bull3;"Fed Chairman Bernanke Testifies";;;
2010/03/18;07:30;bull3;"Core CPI (MoM)";0.1%;0.1%;-0.1%
2010/03/18;07:30;bull2;"CPI (MoM)";0.0%;0.1%;0.2%
2010/03/18;07:30;bull2;"Initial Jobless Claims";457K;455K;462K
2010/03/18;09:00;bull3;"Philadelphia Fed Manufacturing Index";18.9;18.0;17.6
2010/03/18;09:30;bull1;"Natural Gas Storage";-11B;;-111B
2010/03/19;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";474;;466
2010/03/19;14:30;bull2;"CFTC Gold speculative net positions";200.3K;;208.2K
2010/03/19;14:30;bull1;"CFTC Silver speculative net positions";34.9K;;35.2K
2010/03/19;15:30;bull2;"CFTC Crude Oil speculative net positions";124.1k;;109.3k
2010/03/20;08:00;bull3;"Fed Chairman Bernanke Speaks";;;
2010/03/22;15:30;bull2;"Treasury Secretary Geithner Speaks";;;
2010/03/23;09:00;bull3;"Existing Home Sales";5.02M;5.00M;5.05M
2010/03/23;09:00;bull1;"Richmond Manufacturing Index";6;3;2
2010/03/23;09:00;bull2;"Treasury Secretary Geithner Speaks";;;
2010/03/23;16:00;bull1;"Bloomberg Consumer Confidence";28;;28.5
2010/03/24;06:00;bull1;"MBA Mortgage Applications (WoW)";-4.2%;;-1.9%
2010/03/24;07:30;bull3;"Core Durable Goods Orders (MoM)";0.9%;0.5%;-0.6%
2010/03/24;09:30;bull3;"Crude Oil Inventories";7.300M;;1.000M
2010/03/24;19:00;bull2;"Fed Governor Kohn Speaks";;;
2010/03/25;09:00;bull3;"Fed Chairman Bernanke Testifies";;;
2010/03/25;09:30;bull1;"Natural Gas Storage";11B;;-11B
2010/03/25;12:30;bull2;"Treasury Secretary Geithner Speaks";;;
2010/03/26;07:30;bull3;"GDP (QoQ)";5.6%;5.9%;5.9%
2010/03/26;07:30;bull2;"GDP Price Index (QoQ)";0.5%;0.4%;0.4%
2010/03/26;08:55;bull2;"Michigan Consumer Sentiment";73.6;73.0;72.5
2010/03/26;08:55;bull1;"Michigan Inflation Expectations";2.7%;;2.8%
2010/03/26;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";489;;474
2010/03/26;14:30;bull2;"CFTC Gold speculative net positions";183.9K;;200.3K
2010/03/26;14:30;bull1;"CFTC Silver speculative net positions";32.3K;;34.9K
2010/03/26;15:30;bull2;"CFTC Crude Oil speculative net positions";111.9k;;124.1k
2010/03/29;07:30;bull2;"Core PCE Price Index (MoM)";0.0%;0.1%;0.0%
2010/03/29;09:00;bull2;"Treasury Secretary Geithner Speaks";;;
2010/03/30;08:00;bull2;"S&P/CS HPI Composite - 20 n.s.a. (YoY)";-0.7%;-0.5%;-3.1%
2010/03/30;16:00;bull1;"Bloomberg Consumer Confidence";27.5;;28
2010/03/31;06:00;bull1;"MBA Mortgage Applications (WoW)";1.3%;;-4.2%
2010/03/31;08:45;bull2;"Chicago PMI";58.8;61.0;62.6
2010/03/31;09:30;bull3;"Crude Oil Inventories";2.900M;;7.300M
2010/04/01;04:00;bull2;"10-Year Note Auction (Mar)";3.63%;;3.63%
2010/04/01;04:00;bull1;"3-Year Note Auction (Mar)";1.38%;;1.38%
2010/04/01;04:00;bull1;"30-Year Bond Auction (Mar)";4.63%;;4.63%
2010/04/01;04:00;bull1;"5-Year Note Auction (Mar)";2.50%;;2.38%
2010/04/01;04:00;bull1;"7-Year Note Auction (Mar)";3.25%;;3.00%
2010/04/01;04:00;bull1;"All Car Sales (Mar)";5.63M;;5.10M
2010/04/01;04:00;bull1;"All Truck Sales (Mar)";5.92M;;5.01M
2010/04/01;04:00;bull2;"Building Permits (MoM) (Mar)";7.50%;;-1.60%
2010/04/01;04:00;bull1;"CB Employment Trends Index (Mar)";97.30;;96.80
2010/04/01;04:00;bull1;"Chain Store Sales (YoY) (Mar)";3.55%;;0.68%
2010/04/01;04:00;bull1;"Chain Store Sales (WoW) (Mar)";0.97%;;0.33%
2010/04/01;04:00;bull1;"Chain Store Sales (MoM) (Mar)";9.00%;;3.70%
2010/04/01;04:00;bull1;"Challenger Job Cuts (Mar)";67.61K;;42.09K
2010/04/01;04:00;bull1;"Chicago Fed National Activity (Mar)";0.56;;-0.62
2010/04/01;04:00;bull1;"Cleveland CPI (MoM) (Mar)";0.00%;;0.00%
2010/04/01;04:00;bull1;"Continuing Jobless Claims (Mar)";4,734.78K;;4,793.75K
2010/04/01;04:00;bull2;"Core CPI (YoY) (Mar)";1.10%;;1.30%
2010/04/01;04:00;bull1;"Core CPI Index (Mar)";220.78;;220.73
2010/04/01;04:00;bull2;"Core PCE Price Index (YoY) (Mar)";1.60%;;1.50%
2010/04/01;04:00;bull1;"CPI (YoY) (Mar)";2.30%;;2.10%
2010/04/01;04:00;bull1;"CPI Index, n.s.a. (Mar)";217.63;;216.74
2010/04/01;04:00;bull1;"Dallas Fed Mfg Business Index (Mar)";5.30;;-2.90
2010/04/01;04:00;bull1;"Dallas Fed PCE (Mar)";0.60%;;0.70%
2010/04/01;04:00;bull1;"Dallas Fed Services Revenues (Mar)";13.00;;9.80
2010/04/01;04:00;bull1;"Domestic Truck Sales (Mar)";4.96M;;4.25M
2010/04/01;04:00;bull1;"Durables Excluding Defense (MoM) (Mar)";-1.20%;;-1.20%
2010/04/01;04:00;bull1;"EIA Weekly Distillates Stocks (Mar)";-1.43M;;-1.18M
2010/04/01;04:00;bull2;"Existing Home Sales (MoM) (Mar)";5.20%;;1.90%
2010/04/01;04:00;bull2;"Export Price Index (MoM) (Mar)";0.70%;;-0.30%
2010/04/01;04:00;bull1;"Factory orders ex transportation (MoM) (Mar)";3.40%;;1.20%
2010/04/01;04:00;bull1;"US Foreign Buying, T-bonds (Mar)";107.60B;;48.20B
2010/04/01;04:00;bull1;"Gasoline Inventories (Mar)";-1.86M;;0.96M
2010/04/01;04:00;bull1;"Goods Orders Non Defense Ex Air (MoM) (Mar)";4.00%;;1.10%
2010/04/01;04:00;bull1;"Government Payrolls (Mar)";42.00K;;-15.00K
2010/04/01;04:00;bull1;"House Price Index (YoY) (Mar)";-2.30%;;-3.50%
2010/04/01;04:00;bull2;"Housing Starts (MoM) (Mar)";5.30%;;-1.60%
2010/04/01;04:00;bull2;"ISM Manufacturing Employment (Mar)";54.00;;54.60
2010/04/01;04:00;bull1;"ISM Manufacturing New Orders Index (Mar)";61.40;;57.10
2010/04/01;04:00;bull1;"ISM Non-Manufacturing Business Activity (Mar)";57.70;;53.00
2010/04/01;04:00;bull2;"ISM Non-Manufacturing Employment (Mar)";47.40;;46.00
2010/04/01;04:00;bull1;"ISM Non-Manufacturing New Orders (Mar)";58.30;;50.80
2010/04/01;04:00;bull1;"ISM Non-Manufacturing Prices (Mar)";60.70;;58.70
2010/04/01;04:00;bull1;"Jobless Claims 4-Week Avg. (Mar)";478.85K;;484.75K
2010/04/01;04:00;bull3;"JOLTs Job Openings (Mar)";2.65M;;2.56M
2010/04/01;04:00;bull1;"KC Fed Composite Index (Mar)";6.00;;5.00
2010/04/01;04:00;bull1;"KC Fed Manufacturing Index (Mar)";14.00;;16.00
2010/04/01;04:00;bull1;"Manufacturing Production (MoM) (Mar)";1.30%;;-0.10%
2010/04/01;04:00;bull1;"Manufacturing Payrolls (Mar)";0.00K;;-7.00K
2010/04/01;04:00;bull1;"MBA 30-Year Mortgage Rate (Mar)";5.03%;;4.97%
2010/04/01;04:00;bull1;"MBA Purchase Index (Mar)";231.51;;211.20
2010/04/01;04:00;bull1;"Michigan 5-Year Inflation Expectations (Mar)";2.70%;;2.80%
2010/04/01;04:00;bull2;"Michigan Consumer Expectations (Mar)";67.20;;68.40
2010/04/01;04:00;bull1;"Michigan Current Conditions (Mar)";82.40;;84.10
2010/04/01;04:00;bull1;"Midwest Manufacturing (Mar)";75.60;;74.30
2010/04/01;04:00;bull1;"House Price Index (Mar)";191.40;;191.20
2010/04/01;04:00;bull1;"Mortgage Market Index (Mar)";602.95;;598.25
2010/04/01;04:00;bull1;"Mortgage Refinance Index (Mar)";2,775.21;;2,853.40
2010/04/01;04:00;bull2;"New Home Sales (MoM) (Mar)";13.40%;;-2.60%
2010/04/01;04:00;bull1;"ISM-New York Index (Mar)";413.80;;410.10
2010/04/01;04:00;bull1;"NFIB Small Business Optimism (Mar)";86.80;;88.00
2010/04/01;04:00;bull1;"Overall Net Capital Flow (Mar)";-3.60B;;18.90B
2010/04/01;04:00;bull1;"Pending Home Sales Index (Mar)";100.80;;97.50
2010/04/01;04:00;bull1;"Philly Fed Business Conditions (Mar)";45.30;;35.80
2010/04/01;04:00;bull1;"Philly Fed CAPEX Index (Mar)";11.00;;24.90
2010/04/01;04:00;bull2;"Philly Fed Employment (Mar)";6.40;;3.20
2010/04/01;04:00;bull1;"Philly Fed New Orders (Mar)";6.40;;18.00
2010/04/01;04:00;bull1;"Philly Fed Prices Paid (Mar)";32.00;;26.00
2010/04/01;04:00;bull2;"Private Nonfarm Payrolls (Mar)";119.00K;;-53.00K
2010/04/01;04:00;bull1;"Real Earnings (MoM) (Mar)";0.30%;;-0.10%
2010/04/01;04:00;bull1;"Real Personal Consumption (MoM) (Mar)";0.50%;;0.30%
2010/04/01;04:00;bull1;"Redbook (MoM) (Mar)";0.98%;;1.63%
2010/04/01;04:00;bull1;"Redbook (YoY) (Mar)";3.81%;;1.80%
2010/04/01;04:00;bull1;"Retail Control (MoM) (Mar)";0.50%;;0.80%
2010/04/01;04:00;bull1;"Retail Sales Ex Gas/Autos (MoM) (Mar)";1.00%;;0.80%
2010/04/01;04:00;bull1;"Richmond Manufacturing Shipments (Mar)";5.00;;11.00
2010/04/01;04:00;bull1;"Richmond Services Index (Mar)";-3.00;;-14.00
2010/04/01;04:00;bull1;"S&P/CS HPI Composite - 20 s.a. (MoM) (Mar)";0.00%;;0.00%
2010/04/01;04:00;bull1;"S&P/CS HPI Composite - 20 n.s.a. (MoM) (Mar)";-0.50%;;-0.90%
2010/04/01;04:00;bull1;"Texas Services Sector Outlook (Mar)";11.70;;0.00
2010/04/01;04:00;bull1;"TIC Net Long-Term Transactions including Swaps (Mar)";119.50B;;43.30B
2010/04/01;06:30;bull1;"Challenger Job Cuts (YoY)";-55.0%;;-77.4%
2010/04/01;09:00;bull3;"ISM Manufacturing PMI";59.6;57.0;56.5
2010/04/01;09:00;bull1;"ISM Manufacturing Prices";75.0;68.0;67.0
2010/04/01;09:30;bull1;"Natural Gas Storage";12B;;11B
2010/04/01;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";502;;489
2010/04/01;Tentative;bull1;"Total Vehicle Sales";11.80M;11.50M;10.40M
2010/04/02;07:30;bull1;"Average Weekly Hours";34.0;33.8;33.8
2010/04/02;07:30;bull1;"U6 Unemployment Rate (Mar)";17.10%;;17.00%
2010/04/02;07:30;bull3;"Unemployment Rate";9.7%;9.7%;9.7%
2010/04/02;14:30;bull2;"CFTC Gold speculative net positions";173.8K;;183.9K
2010/04/02;14:30;bull1;"CFTC Silver speculative net positions";33.0K;;32.3K
2010/04/02;15:30;bull2;"CFTC Crude Oil speculative net positions";117.2k;;111.9k
2010/04/05;09:00;bull3;"ISM Non-Manufacturing PMI";55.4;53.5;53.0
2010/04/06;13:00;bull3;"FOMC Meeting Minutes";;;
2010/04/06;16:00;bull1;"Bloomberg Consumer Confidence";28.5;;27.5
2010/04/07;04:00;bull2;"Treasury Secretary Geithner Speaks";;;
2010/04/07;06:00;bull1;"MBA Mortgage Applications (WoW)";-11.0%;;1.3%
2010/04/07;09:30;bull3;"Crude Oil Inventories";2.000M;;2.900M
2010/04/07;12:30;bull3;"Fed Chairman Bernanke Speaks";;;
2010/04/08;09:30;bull1;"Natural Gas Storage";31B;;12B
2010/04/08;15:00;bull2;"Fed Governor Kohn Speaks";;;
2010/04/08;19:30;bull3;"Fed Chairman Bernanke Speaks";;;
2010/04/09;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";505;;502
2010/04/09;14:30;bull2;"CFTC Gold speculative net positions";203.4K;;173.8K
2010/04/09;14:30;bull1;"CFTC Silver speculative net positions";37.5K;;33.0K
2010/04/09;15:30;bull2;"CFTC Crude Oil speculative net positions";128.1k;;117.2k
2010/04/12;13:00;bull2;"Federal Budget Balance";-65.4B;-100.0B;-220.9B
2010/04/13;09:00;bull1;"IBD/TIPP Economic Optimism";48.4;47.8;45.4
2010/04/13;11:45;bull2;"Treasury Secretary Geithner Speaks";;;
2010/04/13;16:00;bull1;"Bloomberg Consumer Confidence";26.5;;28.5
2010/04/13;18:00;bull3;"Fed Chairman Bernanke Speaks";;;
2010/04/14;06:00;bull1;"MBA Mortgage Applications (WoW)";-9.6%;;-11.0%
2010/04/14;07:30;bull3;"Core CPI (MoM)";0.0%;0.1%;0.1%
2010/04/14;07:30;bull2;"CPI (MoM)";0.1%;0.1%;0.0%
2010/04/14;09:00;bull3;"Fed Chairman Bernanke Testifies";;;
2010/04/14;09:30;bull3;"Crude Oil Inventories";-2.200M;1.400M;2.000M
2010/04/14;13:00;bull2;"Beige Book";;;
2010/04/15;07:30;bull2;"Initial Jobless Claims";484K;440K;460K
2010/04/15;07:30;bull2;"NY Empire State Manufacturing Index";31.9;24.0;22.9
2010/04/15;09:00;bull3;"Philadelphia Fed Manufacturing Index";20.2;20.0;18.9
2010/04/15;09:30;bull1;"Natural Gas Storage";87B;;31B
2010/04/15;12:00;bull1;"NAHB Housing Market Index";19;17;15
2010/04/16;08:55;bull2;"Michigan Consumer Sentiment";69.5;75.0;73.6
2010/04/16;08:55;bull1;"Michigan Inflation Expectations";2.9%;;2.7%
2010/04/16;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";506;;505
2010/04/16;14:30;bull2;"CFTC Gold speculative net positions";220.7K;;203.4K
2010/04/16;14:30;bull1;"CFTC Silver speculative net positions";39.6K;;37.5K
2010/04/16;15:30;bull2;"CFTC Crude Oil speculative net positions";113.4k;;128.1k
2010/04/19;08:00;bull3;"Fed Chairman Bernanke Speaks";;;
2010/04/20;16:00;bull1;"Bloomberg Consumer Confidence";25;;26.5
2010/04/21;06:00;bull1;"MBA Mortgage Applications (WoW)";13.6%;;-9.6%
2010/04/21;09:30;bull3;"Crude Oil Inventories";1.900M;;-2.200M
2010/04/22;07:30;bull2;"Core PPI (MoM)";0.1%;0.1%;0.1%
2010/04/22;07:30;bull3;"PPI (MoM)";0.7%;0.4%;-0.6%
2010/04/22;09:00;bull1;"House Price Index (MoM)";-0.2%;-0.1%;-0.6%
2010/04/22;09:30;bull1;"Natural Gas Storage";73B;77B;87B
2010/04/23;02:00;bull2;"Fed Governor Kohn Speaks";;;
2010/04/23;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";514;;506
2010/04/23;14:30;bull2;"CFTC Gold speculative net positions";210.7K;;220.7K
2010/04/23;14:30;bull1;"CFTC Silver speculative net positions";38.9K;;39.6K
2010/04/23;15:30;bull2;"CFTC Crude Oil speculative net positions";121.5k;;113.4k
2010/04/23;17:00;bull2;"Treasury Secretary Geithner Speaks";;;
2010/04/27;08:00;bull2;"S&P/CS HPI Composite - 20 n.s.a. (YoY)";0.6%;1.4%;-0.7%
2010/04/27;09:00;bull3;"Fed Chairman Bernanke Testifies";;;
2010/04/27;09:00;bull1;"Richmond Manufacturing Index";30;7;6
2010/04/27;11:30;bull2;"Treasury Secretary Geithner Speaks";;;
2010/04/27;16:00;bull1;"Bloomberg Consumer Confidence";25.5;;25
2010/04/28;06:00;bull1;"MBA Mortgage Applications (WoW)";-2.9%;;13.6%
2010/04/28;09:30;bull3;"Crude Oil Inventories";1.900M;;1.900M
2010/04/28;13:15;bull3;"FOMC Statement";;;
2010/04/28;13:15;bull3;"Fed Interest Rate Decision";0.25%;0.25%;0.25%
2010/04/29;09:30;bull1;"Natural Gas Storage";83B;;73B
2010/04/29;13:30;bull2;"Treasury Secretary Geithner Speaks";;;
2010/04/30;07:30;bull3;"GDP (QoQ)";3.2%;3.3%;5.6%
2010/04/30;07:30;bull2;"GDP Price Index (QoQ)";0.9%;0.9%;0.5%
2010/04/30;08:45;bull2;"Chicago PMI";63.8;59.8;58.8
2010/04/30;08:55;bull2;"Michigan Consumer Sentiment";72.2;71.5;69.5
2010/04/30;08:55;bull1;"Michigan Inflation Expectations";2.9%;;2.9%
2010/04/30;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";513;;514
2010/04/30;14:30;bull2;"CFTC Gold speculative net positions";225.7K;;210.7K
2010/04/30;14:30;bull1;"CFTC Silver speculative net positions";40.6K;;38.9K
2010/04/30;15:30;bull2;"CFTC Crude Oil speculative net positions";109.3k;;121.5k
2010/05/01;04:00;bull2;"10-Year Note Auction (Apr)";3.63%;;3.63%
2010/05/01;04:00;bull1;"3-Year Note Auction (Apr)";1.75%;;1.38%
2010/05/01;04:00;bull1;"30-Year Bond Auction (Apr)";4.63%;;4.63%
2010/05/01;04:00;bull1;"5-Year Note Auction (Apr)";2.50%;;2.50%
2010/05/01;04:00;bull1;"7-Year Note Auction (Apr)";3.13%;;3.25%
2010/05/01;04:00;bull1;"All Car Sales (Apr)";5.48M;;5.63M
2010/05/01;04:00;bull1;"All Truck Sales (Apr)";5.76M;;5.92M
2010/05/01;04:00;bull2;"Building Permits (MoM) (Apr)";-11.50%;;7.50%
2010/05/01;04:00;bull1;"CB Employment Trends Index (Apr)";99.30;;97.30
2010/05/01;04:00;bull1;"Chain Store Sales (YoY) (Apr)";4.63%;;3.55%
2010/05/01;04:00;bull1;"Chain Store Sales (WoW) (Apr)";0.21%;;0.97%
2010/05/01;04:00;bull1;"Chain Store Sales (MoM) (Apr)";0.80%;;9.00%
2010/05/01;04:00;bull1;"Challenger Job Cuts (Apr)";38.33K;;67.61K
2010/05/01;04:00;bull1;"Chicago Fed National Activity (Apr)";0.56;;0.56
2010/05/01;04:00;bull1;"Cleveland CPI (MoM) (Apr)";0.00%;;0.00%
2010/05/01;04:00;bull1;"Continuing Jobless Claims (Apr)";4,716.82K;;4,734.78K
2010/05/01;04:00;bull2;"Core CPI (YoY) (Apr)";0.90%;;1.10%
2010/05/01;04:00;bull1;"Core CPI Index (Apr)";220.82;;220.78
2010/05/01;04:00;bull2;"Core PCE Price Index (YoY) (Apr)";1.30%;;1.60%
2010/05/01;04:00;bull1;"CPI (YoY) (Apr)";2.20%;;2.30%
2010/05/01;04:00;bull1;"CPI Index, n.s.a. (Apr)";218.01;;217.63
2010/05/01;04:00;bull1;"Dallas Fed Mfg Business Index (Apr)";23.40;;5.30
2010/05/01;04:00;bull1;"Dallas Fed PCE (Apr)";0.50%;;0.60%
2010/05/01;04:00;bull1;"Dallas Fed Services Revenues (Apr)";12.20;;13.00
2010/05/01;04:00;bull1;"Domestic Truck Sales (Apr)";4.92M;;4.96M
2010/05/01;04:00;bull1;"Durables Excluding Defense (MoM) (Apr)";3.40%;;1.70%
2010/05/01;04:00;bull1;"EIA Weekly Distillates Stocks (Apr)";1.62M;;-1.43M
2010/05/01;04:00;bull2;"Existing Home Sales (MoM) (Apr)";7.30%;;5.20%
2010/05/01;04:00;bull2;"Export Price Index (MoM) (Apr)";1.10%;;0.70%
2010/05/01;04:00;bull1;"Factory orders ex transportation (MoM) (Apr)";-0.30%;;3.40%
2010/05/01;04:00;bull1;"US Foreign Buying, T-bonds (Apr)";77.20B;;107.60B
2010/05/01;04:00;bull1;"Gasoline Inventories (Apr)";0.36M;;-1.86M
